# clk_mhz=200.0
# source=ctrl=hw-handshake-sw-loop coproc=cpu-steane
sample,rtt_cycles,rtt_us
204300,462,2.3100
204301,463,2.3150
204302,461,2.3050
204303,464,2.3200
204304,462,2.3100
204305,466,2.3300
204306,460,2.3000
204307,461,2.3050
204308,460,2.3000
204309,461,2.3050
204310,463,2.3150
204311,462,2.3100
204312,462,2.3100
204313,460,2.3000
204314,462,2.3100
204315,487,2.4350
204316,465,2.3250
204317,462,2.3100
204318,463,2.3150
204319,461,2.3050
204320,461,2.3050
204321,461,2.3050
204322,463,2.3150
204323,460,2.3000
204324,461,2.3050
204325,461,2.3050
204326,462,2.3100
204327,462,2.3100
204328,460,2.3000
204329,460,2.3000
204330,465,2.3250
204331,460,2.3000
204332,460,2.3000
204333,462,2.3100
204334,462,2.3100
204335,487,2.4350
204336,459,2.2950
204337,485,2.4250
204338,461,2.3050
204339,471,2.3550
204340,460,2.3000
204341,463,2.3150
204342,461,2.3050
204343,462,2.3100
204344,460,2.3000
204345,462,2.3100
204346,461,2.3050
204347,462,2.3100
204348,461,2.3050
204349,460,2.3000
204350,462,2.3100
204351,461,2.3050
204352,462,2.3100
204353,464,2.3200
204354,460,2.3000
204355,461,2.3050
204356,462,2.3100
204357,461,2.3050
204358,466,2.3300
204359,462,2.3100
204360,459,2.2950
204361,460,2.3000
204362,459,2.2950
204363,461,2.3050
204364,463,2.3150
204365,466,2.3300
204366,462,2.3100
204367,462,2.3100
204368,479,2.3950
204369,461,2.3050
204370,461,2.3050
204371,460,2.3000
204372,463,2.3150
204373,461,2.3050
204374,461,2.3050
204375,463,2.3150
204376,460,2.3000
204377,462,2.3100
204378,460,2.3000
204379,460,2.3000
204380,462,2.3100
204381,464,2.3200
204382,461,2.3050
204383,463,2.3150
204384,461,2.3050
204385,460,2.3000
204386,460,2.3000
204387,461,2.3050
204388,483,2.4150
204389,461,2.3050
204390,462,2.3100
204391,463,2.3150
204392,465,2.3250
204393,460,2.3000
204394,463,2.3150
204395,479,2.3950
204396,461,2.3050
204397,461,2.3050
204398,462,2.3100
204399,466,2.3300
204400,460,2.3000
204401,461,2.3050
204402,464,2.3200
204403,460,2.3000
204404,462,2.3100
204405,462,2.3100
204406,465,2.3250
204407,463,2.3150
204408,460,2.3000
204409,459,2.2950
204410,460,2.3000
204411,461,2.3050
204412,461,2.3050
204413,463,2.3150
204414,462,2.3100
204415,461,2.3050
204416,460,2.3000
204417,460,2.3000
204418,460,2.3000
204419,461,2.3050
204420,464,2.3200
204421,463,2.3150
204422,460,2.3000
204423,462,2.3100
204424,461,2.3050
204425,460,2.3000
204426,461,2.3050
204427,460,2.3000
204428,462,2.3100
204429,461,2.3050
204430,485,2.4250
204431,462,2.3100
204432,481,2.4050
204433,460,2.3000
204434,458,2.2900
204435,459,2.2950
204436,463,2.3150
204437,461,2.3050
204438,461,2.3050
204439,463,2.3150
204440,460,2.3000
204441,460,2.3000
204442,463,2.3150
204443,460,2.3000
204444,462,2.3100
204445,461,2.3050
204446,460,2.3000
204447,462,2.3100
204448,460,2.3000
204449,467,2.3350
204450,461,2.3050
204451,461,2.3050
204452,478,2.3900
204453,462,2.3100
204454,462,2.3100
204455,462,2.3100
204456,461,2.3050
204457,464,2.3200
204458,464,2.3200
204459,467,2.3350
204460,462,2.3100
204461,465,2.3250
204462,461,2.3050
204463,467,2.3350
204464,460,2.3000
204465,461,2.3050
204466,465,2.3250
204467,462,2.3100
204468,462,2.3100
204469,465,2.3250
204470,464,2.3200
204471,461,2.3050
204472,460,2.3000
204473,461,2.3050
204474,460,2.3000
204475,463,2.3150
204476,466,2.3300
204477,461,2.3050
204478,463,2.3150
204479,466,2.3300
204480,461,2.3050
204481,459,2.2950
204482,462,2.3100
204483,465,2.3250
204484,461,2.3050
204485,459,2.2950
204486,463,2.3150
204487,461,2.3050
204488,460,2.3000
204489,460,2.3000
204490,464,2.3200
204491,460,2.3000
204492,464,2.3200
204493,462,2.3100
204494,462,2.3100
204495,463,2.3150
204496,461,2.3050
204497,460,2.3000
204498,461,2.3050
204499,464,2.3200
204500,471,2.3550
204501,461,2.3050
204502,461,2.3050
204503,461,2.3050
204504,461,2.3050
204505,462,2.3100
204506,460,2.3000
204507,462,2.3100
204508,463,2.3150
204509,461,2.3050
204510,462,2.3100
204511,461,2.3050
204512,459,2.2950
204513,462,2.3100
204514,459,2.2950
204515,467,2.3350
204516,462,2.3100
204517,462,2.3100
204518,465,2.3250
204519,462,2.3100
204520,459,2.2950
204521,460,2.3000
204522,461,2.3050
204523,459,2.2950
204524,462,2.3100
204525,459,2.2950
204526,462,2.3100
204527,461,2.3050
204528,459,2.2950
204529,461,2.3050
204530,462,2.3100
204531,460,2.3000
204532,462,2.3100
204533,462,2.3100
204534,461,2.3050
204535,462,2.3100
204536,460,2.3000
204537,460,2.3000
204538,464,2.3200
204539,461,2.3050
204540,461,2.3050
204541,463,2.3150
204542,463,2.3150
204543,462,2.3100
204544,460,2.3000
204545,461,2.3050
204546,460,2.3000
204547,460,2.3000
204548,463,2.3150
204549,460,2.3000
204550,463,2.3150
204551,462,2.3100
204552,461,2.3050
204553,463,2.3150
204554,461,2.3050
204555,460,2.3000
204556,462,2.3100
204557,461,2.3050
204558,462,2.3100
204559,464,2.3200
204560,460,2.3000
204561,463,2.3150
204562,459,2.2950
204563,460,2.3000
204564,463,2.3150
204565,462,2.3100
204566,461,2.3050
204567,463,2.3150
204568,461,2.3050
204569,460,2.3000
204570,460,2.3000
204571,460,2.3000
204572,460,2.3000
204573,466,2.3300
204574,462,2.3100
204575,466,2.3300
204576,478,2.3900
204577,459,2.2950
204578,462,2.3100
204579,462,2.3100
204580,462,2.3100
204581,462,2.3100
204582,462,2.3100
204583,462,2.3100
204584,461,2.3050
204585,461,2.3050
204586,460,2.3000
204587,461,2.3050
204588,464,2.3200
204589,463,2.3150
204590,461,2.3050
204591,462,2.3100
204592,459,2.2950
204593,485,2.4250
204594,461,2.3050
204595,469,2.3450
204596,461,2.3050
204597,461,2.3050
204598,463,2.3150
204599,461,2.3050
204600,461,2.3050
204601,460,2.3000
204602,460,2.3000
204603,460,2.3000
204604,461,2.3050
204605,463,2.3150
204606,462,2.3100
204607,461,2.3050
204608,461,2.3050
204609,460,2.3000
204610,460,2.3000
204611,462,2.3100
204612,461,2.3050
204613,461,2.3050
204614,460,2.3000
204615,463,2.3150
204616,461,2.3050
204617,460,2.3000
204618,460,2.3000
204619,462,2.3100
204620,461,2.3050
204621,461,2.3050
204622,462,2.3100
204623,462,2.3100
204624,474,2.3700
204625,460,2.3000
204626,460,2.3000
204627,459,2.2950
204628,461,2.3050
204629,462,2.3100
204630,463,2.3150
204631,462,2.3100
204632,460,2.3000
204633,460,2.3000
204634,460,2.3000
204635,460,2.3000
204636,462,2.3100
204637,463,2.3150
204638,462,2.3100
204639,462,2.3100
204640,460,2.3000
204641,461,2.3050
204642,461,2.3050
204643,460,2.3000
204644,484,2.4200
204645,462,2.3100
204646,466,2.3300
204647,462,2.3100
204648,462,2.3100
204649,460,2.3000
204650,460,2.3000
204651,474,2.3700
204652,462,2.3100
204653,462,2.3100
204654,462,2.3100
204655,464,2.3200
204656,462,2.3100
204657,463,2.3150
204658,461,2.3050
204659,464,2.3200
204660,462,2.3100
204661,461,2.3050
204662,462,2.3100
204663,463,2.3150
204664,459,2.2950
204665,461,2.3050
204666,460,2.3000
204667,463,2.3150
204668,463,2.3150
204669,462,2.3100
204670,462,2.3100
204671,462,2.3100
204672,461,2.3050
204673,460,2.3000
204674,461,2.3050
204675,460,2.3000
204676,471,2.3550
204677,461,2.3050
204678,462,2.3100
204679,462,2.3100
204680,460,2.3000
204681,460,2.3000
204682,462,2.3100
204683,468,2.3400
204684,461,2.3050
204685,463,2.3150
204686,462,2.3100
204687,463,2.3150
204688,478,2.3900
204689,461,2.3050
204690,461,2.3050
204691,461,2.3050
204692,460,2.3000
204693,463,2.3150
204694,466,2.3300
204695,463,2.3150
204696,465,2.3250
204697,462,2.3100
204698,460,2.3000
204699,460,2.3000
204700,463,2.3150
204701,461,2.3050
204702,462,2.3100
204703,462,2.3100
204704,460,2.3000
204705,460,2.3000
204706,460,2.3000
204707,460,2.3000
204708,480,2.4000
204709,461,2.3050
204710,461,2.3050
204711,462,2.3100
204712,465,2.3250
204713,459,2.2950
204714,462,2.3100
204715,479,2.3950
204716,460,2.3000
204717,462,2.3100
204718,463,2.3150
204719,464,2.3200
204720,462,2.3100
204721,460,2.3000
204722,468,2.3400
204723,460,2.3000
204724,462,2.3100
204725,461,2.3050
204726,463,2.3150
204727,462,2.3100
204728,462,2.3100
204729,462,2.3100
204730,461,2.3050
204731,464,2.3200
204732,461,2.3050
204733,465,2.3250
204734,461,2.3050
204735,462,2.3100
204736,461,2.3050
204737,462,2.3100
204738,460,2.3000
204739,463,2.3150
204740,462,2.3100
204741,461,2.3050
204742,463,2.3150
204743,463,2.3150
204744,462,2.3100
204745,459,2.2950
204746,461,2.3050
204747,463,2.3150
204748,461,2.3050
204749,461,2.3050
204750,461,2.3050
204751,463,2.3150
204752,461,2.3050
204753,463,2.3150
204754,460,2.3000
204755,461,2.3050
204756,460,2.3000
204757,461,2.3050
204758,461,2.3050
204759,461,2.3050
204760,462,2.3100
204761,460,2.3000
204762,460,2.3000
204763,460,2.3000
204764,463,2.3150
204765,461,2.3050
204766,461,2.3050
204767,462,2.3100
204768,463,2.3150
204769,461,2.3050
204770,460,2.3000
204771,461,2.3050
204772,467,2.3350
204773,462,2.3100
204774,462,2.3100
204775,462,2.3100
204776,460,2.3000
204777,472,2.3600
204778,461,2.3050
204779,461,2.3050
204780,461,2.3050
204781,461,2.3050
204782,462,2.3100
204783,463,2.3150
204784,464,2.3200
204785,460,2.3000
204786,461,2.3050
204787,458,2.2900
204788,462,2.3100
204789,463,2.3150
204790,461,2.3050
204791,462,2.3100
204792,465,2.3250
204793,460,2.3000
204794,477,2.3850
204795,464,2.3200
204796,461,2.3050
204797,462,2.3100
204798,464,2.3200
204799,464,2.3200
204800,461,2.3050
204801,461,2.3050
204802,461,2.3050
204803,460,2.3000
204804,461,2.3050
204805,462,2.3100
204806,461,2.3050
204807,463,2.3150
204808,462,2.3100
204809,459,2.2950
204810,465,2.3250
204811,460,2.3000
204812,461,2.3050
204813,462,2.3100
204814,460,2.3000
204815,462,2.3100
204816,461,2.3050
204817,460,2.3000
204818,460,2.3000
204819,460,2.3000
204820,462,2.3100
204821,463,2.3150
204822,462,2.3100
204823,462,2.3100
204824,460,2.3000
204825,487,2.4350
204826,460,2.3000
204827,462,2.3100
204828,460,2.3000
204829,463,2.3150
204830,461,2.3050
204831,463,2.3150
204832,460,2.3000
204833,460,2.3000
204834,460,2.3000
204835,461,2.3050
204836,461,2.3050
204837,461,2.3050
204838,463,2.3150
204839,463,2.3150
204840,461,2.3050
204841,460,2.3000
204842,470,2.3500
204843,460,2.3000
204844,462,2.3100
204845,461,2.3050
204846,463,2.3150
204847,467,2.3350
204848,461,2.3050
204849,460,2.3000
204850,460,2.3000
204851,459,2.2950
204852,477,2.3850
204853,461,2.3050
204854,463,2.3150
204855,463,2.3150
204856,460,2.3000
204857,461,2.3050
204858,461,2.3050
204859,461,2.3050
204860,461,2.3050
204861,462,2.3100
204862,461,2.3050
204863,464,2.3200
204864,461,2.3050
204865,460,2.3000
204866,460,2.3000
204867,461,2.3050
204868,460,2.3000
204869,461,2.3050
204870,461,2.3050
204871,462,2.3100
204872,461,2.3050
204873,460,2.3000
204874,460,2.3000
204875,458,2.2900
204876,461,2.3050
204877,461,2.3050
204878,461,2.3050
204879,464,2.3200
204880,459,2.2950
204881,461,2.3050
204882,461,2.3050
204883,472,2.3600
204884,462,2.3100
204885,460,2.3000
204886,462,2.3100
204887,462,2.3100
204888,461,2.3050
204889,461,2.3050
204890,469,2.3450
204891,460,2.3000
204892,461,2.3050
204893,460,2.3000
204894,463,2.3150
204895,466,2.3300
204896,460,2.3000
204897,460,2.3000
204898,461,2.3050
204899,461,2.3050
204900,461,2.3050
204901,463,2.3150
204902,462,2.3100
204903,461,2.3050
204904,461,2.3050
204905,474,2.3700
204906,461,2.3050
204907,470,2.3500
204908,461,2.3050
204909,461,2.3050
204910,463,2.3150
204911,463,2.3150
204912,460,2.3000
204913,460,2.3000
204914,470,2.3500
204915,461,2.3050
204916,461,2.3050
204917,461,2.3050
204918,462,2.3100
204919,467,2.3350
204920,460,2.3000
204921,461,2.3050
204922,459,2.2950
204923,461,2.3050
204924,461,2.3050
204925,466,2.3300
204926,462,2.3100
204927,461,2.3050
204928,461,2.3050
204929,460,2.3000
204930,462,2.3100
204931,461,2.3050
204932,462,2.3100
204933,460,2.3000
204934,463,2.3150
204935,462,2.3100
204936,461,2.3050
204937,459,2.2950
204938,477,2.3850
204939,461,2.3050
204940,460,2.3000
204941,484,2.4200
204942,463,2.3150
204943,462,2.3100
204944,460,2.3000
204945,461,2.3050
204946,461,2.3050
204947,465,2.3250
204948,461,2.3050
204949,460,2.3000
204950,461,2.3050
204951,461,2.3050
204952,462,2.3100
204953,459,2.2950
204954,462,2.3100
204955,480,2.4000
204956,460,2.3000
204957,462,2.3100
204958,463,2.3150
204959,462,2.3100
204960,463,2.3150
204961,460,2.3000
204962,462,2.3100
204963,462,2.3100
204964,462,2.3100
204965,461,2.3050
204966,462,2.3100
204967,462,2.3100
204968,461,2.3050
204969,460,2.3000
204970,462,2.3100
204971,460,2.3000
204972,462,2.3100
204973,462,2.3100
204974,461,2.3050
204975,463,2.3150
204976,461,2.3050
204977,474,2.3700
204978,461,2.3050
204979,461,2.3050
204980,461,2.3050
204981,461,2.3050
204982,462,2.3100
204983,463,2.3150
204984,459,2.2950
204985,461,2.3050
204986,462,2.3100
204987,461,2.3050
204988,461,2.3050
204989,473,2.3650
204990,462,2.3100
204991,463,2.3150
204992,459,2.2950
204993,461,2.3050
204994,461,2.3050
204995,460,2.3000
204996,461,2.3050
204997,461,2.3050
204998,473,2.3650
204999,461,2.3050
205000,460,2.3000
205001,460,2.3000
205002,461,2.3050
205003,460,2.3000
205004,461,2.3050
205005,460,2.3000
205006,462,2.3100
205007,462,2.3100
205008,461,2.3050
205009,460,2.3000
205010,462,2.3100
205011,460,2.3000
205012,460,2.3000
205013,462,2.3100
205014,462,2.3100
205015,461,2.3050
205016,460,2.3000
205017,461,2.3050
205018,460,2.3000
205019,460,2.3000
205020,474,2.3700
205021,461,2.3050
205022,461,2.3050
205023,462,2.3100
205024,461,2.3050
205025,460,2.3000
205026,460,2.3000
205027,462,2.3100
205028,462,2.3100
205029,464,2.3200
205030,461,2.3050
205031,463,2.3150
205032,460,2.3000
205033,460,2.3000
205034,461,2.3050
205035,462,2.3100
205036,460,2.3000
205037,461,2.3050
205038,463,2.3150
205039,461,2.3050
205040,461,2.3050
205041,460,2.3000
205042,463,2.3150
205043,459,2.2950
205044,462,2.3100
205045,459,2.2950
205046,463,2.3150
205047,465,2.3250
205048,462,2.3100
205049,461,2.3050
205050,460,2.3000
205051,462,2.3100
205052,466,2.3300
205053,461,2.3050
205054,464,2.3200
205055,460,2.3000
205056,461,2.3050
205057,460,2.3000
205058,461,2.3050
205059,459,2.2950
205060,462,2.3100
205061,466,2.3300
205062,462,2.3100
205063,461,2.3050
205064,462,2.3100
205065,465,2.3250
205066,462,2.3100
205067,482,2.4100
205068,461,2.3050
205069,462,2.3100
205070,462,2.3100
205071,462,2.3100
205072,460,2.3000
205073,463,2.3150
205074,485,2.4250
205075,460,2.3000
205076,462,2.3100
205077,461,2.3050
205078,461,2.3050
205079,461,2.3050
205080,461,2.3050
205081,486,2.4300
205082,461,2.3050
205083,462,2.3100
205084,462,2.3100
205085,465,2.3250
205086,461,2.3050
205087,467,2.3350
205088,465,2.3250
205089,461,2.3050
205090,460,2.3000
205091,461,2.3050
205092,461,2.3050
205093,469,2.3450
205094,462,2.3100
205095,462,2.3100
205096,461,2.3050
205097,461,2.3050
205098,460,2.3000
205099,460,2.3000
205100,468,2.3400
205101,462,2.3100
205102,463,2.3150
205103,461,2.3050
205104,460,2.3000
205105,463,2.3150
205106,459,2.2950
205107,460,2.3000
205108,463,2.3150
205109,461,2.3050
205110,488,2.4400
205111,464,2.3200
205112,460,2.3000
205113,461,2.3050
205114,459,2.2950
205115,460,2.3000
205116,462,2.3100
205117,461,2.3050
205118,460,2.3000
205119,463,2.3150
205120,461,2.3050
205121,461,2.3050
205122,461,2.3050
205123,460,2.3000
205124,463,2.3150
205125,461,2.3050
205126,463,2.3150
205127,463,2.3150
205128,462,2.3100
205129,461,2.3050
205130,460,2.3000
205131,462,2.3100
205132,463,2.3150
205133,462,2.3100
205134,461,2.3050
205135,465,2.3250
205136,460,2.3000
205137,464,2.3200
205138,459,2.2950
205139,464,2.3200
205140,467,2.3350
205141,464,2.3200
205142,461,2.3050
205143,462,2.3100
205144,460,2.3000
205145,461,2.3050
205146,463,2.3150
205147,463,2.3150
205148,460,2.3000
205149,461,2.3050
205150,463,2.3150
205151,465,2.3250
205152,460,2.3000
205153,462,2.3100
205154,460,2.3000
205155,462,2.3100
205156,484,2.4200
205157,461,2.3050
205158,468,2.3400
205159,462,2.3100
205160,461,2.3050
205161,462,2.3100
205162,461,2.3050
205163,461,2.3050
205164,461,2.3050
205165,461,2.3050
205166,462,2.3100
205167,461,2.3050
205168,462,2.3100
205169,460,2.3000
205170,460,2.3000
205171,462,2.3100
205172,463,2.3150
205173,462,2.3100
205174,462,2.3100
205175,462,2.3100
205176,461,2.3050
205177,461,2.3050
205178,461,2.3050
205179,461,2.3050
205180,461,2.3050
205181,462,2.3100
205182,462,2.3100
205183,461,2.3050
205184,461,2.3050
205185,461,2.3050
205186,460,2.3000
205187,461,2.3050
205188,460,2.3000
205189,465,2.3250
205190,466,2.3300
205191,462,2.3100
205192,460,2.3000
205193,460,2.3000
205194,461,2.3050
205195,461,2.3050
205196,460,2.3000
205197,462,2.3100
205198,462,2.3100
205199,463,2.3150
205200,468,2.3400
205201,461,2.3050
205202,460,2.3000
205203,461,2.3050
205204,460,2.3000
205205,463,2.3150
205206,462,2.3100
205207,462,2.3100
205208,460,2.3000
205209,461,2.3050
205210,481,2.4050
205211,461,2.3050
205212,463,2.3150
205213,461,2.3050
205214,463,2.3150
205215,462,2.3100
205216,461,2.3050
205217,462,2.3100
205218,460,2.3000
205219,461,2.3050
205220,462,2.3100
205221,460,2.3000
205222,462,2.3100
205223,466,2.3300
205224,460,2.3000
205225,460,2.3000
205226,462,2.3100
205227,460,2.3000
205228,477,2.3850
205229,469,2.3450
205230,462,2.3100
205231,463,2.3150
205232,460,2.3000
205233,462,2.3100
205234,460,2.3000
205235,460,2.3000
205236,473,2.3650
205237,461,2.3050
205238,464,2.3200
205239,464,2.3200
205240,460,2.3000
205241,461,2.3050
205242,460,2.3000
205243,486,2.4300
205244,462,2.3100
205245,464,2.3200
205246,463,2.3150
205247,463,2.3150
205248,461,2.3050
205249,461,2.3050
205250,459,2.2950
205251,459,2.2950
205252,463,2.3150
205253,461,2.3050
205254,461,2.3050
205255,463,2.3150
205256,460,2.3000
205257,462,2.3100
205258,460,2.3000
205259,459,2.2950
205260,460,2.3000
205261,461,2.3050
205262,485,2.4250
205263,460,2.3000
205264,461,2.3050
205265,461,2.3050
205266,460,2.3000
205267,461,2.3050
205268,463,2.3150
205269,462,2.3100
205270,462,2.3100
205271,462,2.3100
205272,459,2.2950
205273,460,2.3000
205274,461,2.3050
205275,461,2.3050
205276,461,2.3050
205277,460,2.3000
205278,462,2.3100
205279,460,2.3000
205280,459,2.2950
205281,460,2.3000
205282,460,2.3000
205283,462,2.3100
205284,462,2.3100
205285,462,2.3100
205286,463,2.3150
205287,461,2.3050
205288,460,2.3000
205289,459,2.2950
205290,460,2.3000
205291,467,2.3350
205292,461,2.3050
205293,459,2.2950
205294,464,2.3200
205295,464,2.3200
205296,460,2.3000
205297,459,2.2950
205298,461,2.3050
205299,464,2.3200
205300,462,2.3100
205301,462,2.3100
205302,463,2.3150
205303,462,2.3100
205304,462,2.3100
205305,476,2.3800
205306,461,2.3050
205307,463,2.3150
205308,463,2.3150
205309,461,2.3050
205310,463,2.3150
205311,463,2.3150
205312,461,2.3050
205313,462,2.3100
205314,460,2.3000
205315,460,2.3000
205316,464,2.3200
205317,462,2.3100
205318,463,2.3150
205319,463,2.3150
205320,460,2.3000
205321,462,2.3100
205322,461,2.3050
205323,465,2.3250
205324,460,2.3000
205325,461,2.3050
205326,461,2.3050
205327,462,2.3100
205328,461,2.3050
205329,462,2.3100
205330,476,2.3800
205331,460,2.3000
205332,463,2.3150
205333,460,2.3000
205334,463,2.3150
205335,463,2.3150
205336,460,2.3000
205337,472,2.3600
205338,461,2.3050
205339,461,2.3050
205340,460,2.3000
205341,460,2.3000
205342,461,2.3050
205343,464,2.3200
205344,465,2.3250
205345,461,2.3050
205346,459,2.2950
205347,460,2.3000
205348,461,2.3050
205349,461,2.3050
205350,462,2.3100
205351,463,2.3150
205352,460,2.3000
205353,460,2.3000
205354,462,2.3100
205355,460,2.3000
205356,461,2.3050
205357,461,2.3050
205358,465,2.3250
205359,462,2.3100
205360,461,2.3050
205361,460,2.3000
205362,460,2.3000
205363,461,2.3050
205364,461,2.3050
205365,462,2.3100
205366,463,2.3150
205367,462,2.3100
205368,459,2.2950
205369,469,2.3450
205370,460,2.3000
205371,461,2.3050
205372,462,2.3100
205373,460,2.3000
205374,463,2.3150
205375,463,2.3150
205376,466,2.3300
205377,460,2.3000
205378,464,2.3200
205379,460,2.3000
205380,461,2.3050
205381,463,2.3150
205382,464,2.3200
205383,462,2.3100
205384,460,2.3000
205385,460,2.3000
205386,459,2.2950
205387,460,2.3000
205388,461,2.3050
205389,462,2.3100
205390,462,2.3100
205391,467,2.3350
205392,460,2.3000
205393,460,2.3000
205394,460,2.3000
205395,466,2.3300
205396,462,2.3100
205397,461,2.3050
205398,463,2.3150
205399,463,2.3150
205400,461,2.3050
205401,471,2.3550
205402,461,2.3050
205403,463,2.3150
205404,462,2.3100
205405,461,2.3050
205406,462,2.3100
205407,461,2.3050
205408,462,2.3100
205409,460,2.3000
205410,465,2.3250
205411,465,2.3250
205412,461,2.3050
205413,460,2.3000
205414,462,2.3100
205415,461,2.3050
205416,460,2.3000
205417,460,2.3000
205418,460,2.3000
205419,465,2.3250
205420,462,2.3100
205421,463,2.3150
205422,461,2.3050
205423,466,2.3300
205424,461,2.3050
205425,460,2.3000
205426,465,2.3250
205427,460,2.3000
205428,461,2.3050
205429,462,2.3100
205430,462,2.3100
205431,463,2.3150
205432,461,2.3050
205433,460,2.3000
205434,463,2.3150
205435,461,2.3050
205436,461,2.3050
205437,461,2.3050
205438,463,2.3150
205439,462,2.3100
205440,459,2.2950
205441,487,2.4350
205442,462,2.3100
205443,467,2.3350
205444,460,2.3000
205445,462,2.3100
205446,465,2.3250
205447,462,2.3100
205448,460,2.3000
205449,460,2.3000
205450,462,2.3100
205451,460,2.3000
205452,461,2.3050
205453,461,2.3050
205454,463,2.3150
205455,460,2.3000
205456,464,2.3200
205457,461,2.3050
205458,461,2.3050
205459,461,2.3050
205460,461,2.3050
205461,462,2.3100
205462,463,2.3150
205463,462,2.3100
205464,462,2.3100
205465,462,2.3100
205466,460,2.3000
205467,460,2.3000
205468,461,2.3050
205469,465,2.3250
205470,463,2.3150
205471,462,2.3100
205472,461,2.3050
205473,460,2.3000
205474,462,2.3100
205475,462,2.3100
205476,462,2.3100
205477,462,2.3100
205478,466,2.3300
205479,462,2.3100
205480,461,2.3050
205481,463,2.3150
205482,461,2.3050
205483,461,2.3050
205484,461,2.3050
205485,462,2.3100
205486,463,2.3150
205487,462,2.3100
205488,461,2.3050
205489,461,2.3050
205490,462,2.3100
205491,461,2.3050
205492,461,2.3050
205493,460,2.3000
205494,462,2.3100
205495,463,2.3150
205496,460,2.3000
205497,460,2.3000
205498,461,2.3050
205499,459,2.2950
205500,463,2.3150
205501,462,2.3100
205502,463,2.3150
205503,463,2.3150
205504,460,2.3000
205505,460,2.3000
205506,460,2.3000
205507,460,2.3000
205508,460,2.3000
205509,460,2.3000
205510,462,2.3100
205511,460,2.3000
205512,461,2.3050
205513,460,2.3000
205514,461,2.3050
205515,460,2.3000
205516,461,2.3050
205517,464,2.3200
205518,462,2.3100
205519,462,2.3100
205520,460,2.3000
205521,461,2.3050
205522,460,2.3000
205523,460,2.3000
205524,461,2.3050
205525,461,2.3050
205526,462,2.3100
205527,462,2.3100
205528,461,2.3050
205529,461,2.3050
205530,461,2.3050
205531,460,2.3000
205532,462,2.3100
205533,460,2.3000
205534,462,2.3100
205535,479,2.3950
205536,459,2.2950
205537,459,2.2950
205538,460,2.3000
205539,459,2.2950
205540,463,2.3150
205541,460,2.3000
205542,463,2.3150
205543,461,2.3050
205544,462,2.3100
205545,462,2.3100
205546,461,2.3050
205547,462,2.3100
205548,460,2.3000
205549,462,2.3100
205550,462,2.3100
205551,461,2.3050
205552,460,2.3000
205553,460,2.3000
205554,461,2.3050
205555,461,2.3050
205556,462,2.3100
205557,462,2.3100
205558,463,2.3150
205559,463,2.3150
205560,461,2.3050
205561,461,2.3050
205562,460,2.3000
205563,459,2.2950
205564,461,2.3050
205565,462,2.3100
205566,461,2.3050
205567,462,2.3100
205568,461,2.3050
205569,461,2.3050
205570,461,2.3050
205571,462,2.3100
205572,461,2.3050
205573,462,2.3100
205574,462,2.3100
205575,461,2.3050
205576,462,2.3100
205577,463,2.3150
205578,461,2.3050
205579,461,2.3050
205580,462,2.3100
205581,462,2.3100
205582,465,2.3250
205583,461,2.3050
205584,464,2.3200
205585,460,2.3000
205586,462,2.3100
205587,461,2.3050
205588,460,2.3000
205589,460,2.3000
205590,465,2.3250
205591,462,2.3100
205592,460,2.3000
205593,461,2.3050
205594,461,2.3050
205595,461,2.3050
205596,461,2.3050
205597,462,2.3100
205598,464,2.3200
205599,461,2.3050
205600,460,2.3000
205601,462,2.3100
205602,460,2.3000
205603,461,2.3050
205604,463,2.3150
205605,461,2.3050
205606,460,2.3000
205607,462,2.3100
205608,461,2.3050
205609,461,2.3050
205610,460,2.3000
205611,461,2.3050
205612,461,2.3050
205613,461,2.3050
205614,462,2.3100
205615,461,2.3050
205616,461,2.3050
205617,460,2.3000
205618,462,2.3100
205619,459,2.2950
205620,460,2.3000
205621,460,2.3000
205622,462,2.3100
205623,463,2.3150
205624,460,2.3000
205625,465,2.3250
205626,459,2.2950
205627,461,2.3050
205628,467,2.3350
205629,462,2.3100
205630,462,2.3100
205631,464,2.3200
205632,460,2.3000
205633,459,2.2950
205634,471,2.3550
205635,461,2.3050
205636,461,2.3050
205637,461,2.3050
205638,462,2.3100
205639,465,2.3250
205640,462,2.3100
205641,461,2.3050
205642,460,2.3000
205643,460,2.3000
205644,462,2.3100
205645,461,2.3050
205646,462,2.3100
205647,462,2.3100
205648,462,2.3100
205649,460,2.3000
205650,462,2.3100
205651,470,2.3500
205652,462,2.3100
205653,462,2.3100
205654,464,2.3200
205655,460,2.3000
205656,460,2.3000
205657,462,2.3100
205658,464,2.3200
205659,461,2.3050
205660,461,2.3050
205661,462,2.3100
205662,463,2.3150
205663,463,2.3150
205664,460,2.3000
205665,460,2.3000
205666,460,2.3000
205667,461,2.3050
205668,461,2.3050
205669,462,2.3100
205670,464,2.3200
205671,463,2.3150
205672,460,2.3000
205673,463,2.3150
205674,461,2.3050
205675,461,2.3050
205676,461,2.3050
205677,461,2.3050
205678,463,2.3150
205679,461,2.3050
205680,461,2.3050
205681,461,2.3050
205682,461,2.3050
205683,472,2.3600
205684,462,2.3100
205685,462,2.3100
205686,466,2.3300
205687,462,2.3100
205688,461,2.3050
205689,460,2.3000
205690,460,2.3000
205691,460,2.3000
205692,462,2.3100
205693,464,2.3200
